id,name,type_line,power,toughness,colors,text,image,back,variants
"gk1-3","Weird // Goblin","Token Creature — Weird // Token Creature — Goblin","","","","","https://cards.scryfall.io/normal/front/1/d/1d34ff67-24e1-4cf5-b032-8be6b83e0819.jpg?1783934009","https://cards.scryfall.io/normal/back/1/d/1d34ff67-24e1-4cf5-b032-8be6b83e0819.jpg?1783934009",""
"bfz-6","Kor Ally","Token Creature — Kor Ally","1","1","W","","https://cards.scryfall.io/normal/front/b/e/be224180-a482-4b94-8a9d-3a92ee0eb34b.jpg?1783938120","","https://cards.scryfall.io/normal/front/2/e/2e820517-9895-47ba-a9d7-11ed807dcc6d.jpg?1783915235|https://cards.scryfall.io/normal/front/1/d/1d582916-8e67-43f8-a116-37d29a8a5149.jpg?1783929249"
"akh-17","Warrior","Token Creature — Warrior","1","1","W","Vigilance","https://cards.scryfall.io/normal/front/2/d/2d1446ed-f114-421d-bb60-9aeb655e5adb.jpg?1783936412","","https://cards.scryfall.io/normal/front/7/7/7728b4ea-4288-4699-b45f-21beb327d4ce.jpg?1783913130|https://cards.scryfall.io/normal/front/1/d/1d7b1dfa-14a2-4e4e-baf2-e06672651db1.jpg?1783921137"
"c16-12","Goblin","Token Creature — Goblin","1","1","R","Creatures you control attack each combat if able.","https://cards.scryfall.io/normal/front/9/9/99a6ebce-f391-4642-857a-4dc1466895f3.jpg?1783937012","","https://cards.scryfall.io/normal/front/1/d/1db51576-a755-45de-b37b-f16b27e8f3a1.jpg?1783922311"
"ktk-8","Bear","Token Creature — Bear","4","4","G","","https://cards.scryfall.io/normal/front/c/a/ca3dae7d-3880-4c0a-acfb-8fd227cf9fab.jpg?1783939036","","https://cards.scryfall.io/normal/front/1/d/1dbbdb0f-57a4-4b85-ba5c-1383f0efb3af.jpg?1783904746|https://cards.scryfall.io/normal/front/8/1/8169a2e1-ed39-41cf-9a36-3c2b59499819.jpg?1783921675"
"clb-31","Horror","Token Creature — Horror","1","1","B","","https://cards.scryfall.io/normal/front/1/d/1ddf9fb5-473f-44a2-98bd-93b4f7478d4f.jpg?1783922311","",""
"akh-15","Vizier of Many Faces","Token Creature — Zombie Shapeshifter Cleric","0","0","W","You may have Vizier of Many Faces enter the battlefield as a copy of any creature on the battlefield, except has no mana cost, it's white, and it's a Zombie in addition to its other types.","https://cards.scryfall.io/normal/front/3/9/39520c16-1f4b-4f15-aeb4-53c91e8ecfcc.jpg?1783936412","","https://cards.scryfall.io/normal/front/2/0/208b09fc-985b-49f5-8af8-27cb590946ae.jpg?1783907676|https://cards.scryfall.io/normal/front/1/d/1df4f7a8-590a-4d90-b163-49ac88a915b6.jpg?1783912619"
"woe-7","Rat","Token Creature — Rat","1","1","B","This token can't block.","https://cards.scryfall.io/normal/front/1/e/1e0205f2-25c1-403b-b408-56e3f2d63b4d.jpg?1783915000","","https://cards.scryfall.io/normal/front/2/e/2edc9c4b-0f50-46cd-87f0-4bd3c73bd117.jpg?1783903470|https://cards.scryfall.io/normal/front/7/3/7384238b-cffb-4946-96de-dc6b7a37b979.jpg?1783908583"
"stx-8","Lukka, Wayward Bonder Emblem","Emblem","","","","Whenever a creature enters the battlefield under your control, it deals damage equal to its power to any target.","https://cards.scryfall.io/normal/front/1/e/1e090a47-3187-44f2-9dea-c2bc1407b053.jpg?1783927190","","https://cards.scryfall.io/normal/front/2/8/28427ccd-d106-4388-835b-aee29288fc40.jpg?1783913137"
"rtr-5","Dragon","Token Creature — Dragon","6","6","R","Flying","https://cards.scryfall.io/normal/front/8/4/84310f84-3e5f-4db8-bff1-16bef64de1a0.jpg?1783940383","","https://cards.scryfall.io/normal/front/1/e/1e4408fa-8037-42f1-989e-2da84867f76c.jpg?1785497692|https://cards.scryfall.io/normal/front/a/f/af8209b4-f9db-4fff-b379-86f19669a82f.jpg?1783913156|https://cards.scryfall.io/normal/front/d/5/d5013fdc-fae8-4170-8320-1ed13902f319.jpg?1783933514|https://cards.scryfall.io/normal/front/7/c/7c66280f-287b-4294-9984-32484de2568a.jpg?1783935826"
"l15-1","Monk","Token Creature — Monk","1","1","W","Prowess","https://cards.scryfall.io/normal/front/1/e/1e498e42-f55c-4afa-b2e2-02345f91cdb5.jpg?1783938722","","https://cards.scryfall.io/normal/front/6/3/633d2d10-def7-426f-8496-ed6b45684299.jpg?1783906788|https://cards.scryfall.io/normal/front/d/2/d27b3b91-8bef-4d3c-84ef-5015ca9e472c.jpg?1783916674|https://cards.scryfall.io/normal/front/8/f/8f9d16af-2b50-426f-98d2-992d97a4a150.jpg?1783921680|https://cards.scryfall.io/normal/front/3/1/3142cb28-23cc-405f-9db5-7c4d168aab19.jpg?1783938663"
"soi-2","Human Soldier","Token Creature — Human Soldier","1","1","W","","https://cards.scryfall.io/normal/front/d/9/d9cbf36e-4044-4f08-9bae-f0dcb2455716.jpg?1783937683","","https://cards.scryfall.io/normal/front/6/0/6007af81-4541-4b55-90ea-03d365362ae5.jpg?1785497653|https://cards.scryfall.io/normal/front/6/3/631c2c16-132d-4607-ab7e-207a6af188e5.jpg?1783905788|https://cards.scryfall.io/normal/front/8/d/8dc05018-f1c5-4c45-bb32-9a9ccd641f48.jpg?1783906143|https://cards.scryfall.io/normal/front/b/6/b6a1f8dd-6907-4c44-9c1e-cad5887c1ed0.jpg?1783907971"
"aer-2","Ragavan","Token Legendary Creature — Monkey","2","1","R","","https://cards.scryfall.io/normal/front/1/e/1ebc91a9-23e0-4ca1-bc6d-e710ad2efb31.jpg?1783936712","","https://cards.scryfall.io/normal/front/e/f/ef2891b2-56a0-40f4-a992-d9866451f946.jpg?1783913613|https://cards.scryfall.io/normal/front/5/c/5cd9a145-86cc-4591-b64b-c003eaa926eb.jpg?1783921135"
"som-8","Wurm","Token Artifact Creature — Wurm","3","3","","Deathtouch","https://cards.scryfall.io/normal/front/3/e/3e46e703-2157-41e5-9c21-c17af43e0d3f.jpg?1783941680","","https://cards.scryfall.io/normal/front/b/6/b68e816f-f9ac-435b-ad0b-ceedbe72447a.jpg?1783930224|https://cards.scryfall.io/normal/front/3/0/309be48a-cb15-4530-8393-04ccb945c998.jpg?1783934657|https://cards.scryfall.io/normal/front/1/f/1f27a3e2-bfd6-4d01-aef1-0bdb09e41ee0.jpg?1783938791"
"c14-8","Fish","Token Creature — Fish","3","3","U","When this creature dies, create a 6/6 blue Whale creature token with ""When this creature dies, create a 9/9 blue Kraken creature token.""","https://cards.scryfall.io/normal/front/1/f/1f3cea7c-d092-410d-8c32-af0f4c8bc878.jpg?1783938798","","https://cards.scryfall.io/normal/front/e/0/e081becb-40f1-4151-aea3-5a9a9bd672c6.jpg?1783911117|https://cards.scryfall.io/normal/front/3/a/3abd270d-55d0-40f8-9864-4a7d7b9310ff.jpg?1783927204|https://cards.scryfall.io/normal/front/9/b/9badcaa0-8abb-4654-b947-b5ff254a8d19.jpg?1783935209"
"pr2-6","Wurm","Token Creature — Wurm","6","6","G","","https://cards.scryfall.io/normal/front/9/f/9fc04b19-e636-4868-8224-a5da75ea01c8.jpg?1783945173","","https://cards.scryfall.io/normal/front/a/f/afcaaab8-47be-43a7-a6cf-dea6dedece0e.jpg?1783913153|https://cards.scryfall.io/normal/front/d/5/d559711e-7895-46e1-a970-ce5a05ec1ee4.jpg?1783927197|https://cards.scryfall.io/normal/front/5/2/52df7443-9af7-4cab-a69a-2ffd04b48815.jpg?1783932826|https://cards.scryfall.io/normal/front/1/f/1f5a1c01-a461-495e-87cc-f2202c3f349a.jpg?1783933514"
"one-7","Phyrexian Horror","Token Creature — Phyrexian Horror","*","*","G","","https://cards.scryfall.io/normal/front/1/f/1f5fc2cb-a172-418a-a0f3-1a63a5f1aa2c.jpg?1783918168","",""
"j13-9","Golem","Token Enchantment Artifact Creature — Golem","3","3","","","https://cards.scryfall.io/normal/front/1/f/1fb69a6d-b02d-46f1-af7b-cfd8a2363ed2.jpg?1783940288","","https://cards.scryfall.io/normal/front/5/1/51cfd1dc-b7f8-418b-9a7a-76d887f83929.jpg?1783905789|https://cards.scryfall.io/normal/front/d/c/dcee70ef-6285-4f09-8a71-8b7960e8fa99.jpg?1783939698"
"fin-16","Bird","Token Creature — Bird","2","2","G","Whenever a land you control enters, this token gets +1/+0 until end of turn.","https://cards.scryfall.io/normal/front/1/f/1fbc471d-5948-47fc-b7cc-81cc13a4cd15.jpg?1783906133","","https://cards.scryfall.io/normal/front/8/6/8632216a-33c3-4d16-bf25-42e41af53986.jpg?1783906133"
"40k-9","Tyranid Gargoyle","Token Creature — Tyranid Gargoyle","1","1","U","Flying","https://cards.scryfall.io/normal/front/2/0/20171707-0670-42dd-a6c4-f0aa56fc0cd1.jpg?1783920666","",""
"grn-6","Elf Knight","Token Creature — Elf Knight","2","2","GW","Vigilance","https://cards.scryfall.io/normal/front/7/4/74506297-41ad-40e5-bb05-175650ff4907.jpg?1783934061","","https://cards.scryfall.io/normal/front/2/0/204b3adf-e76b-4ce9-b84d-b4e65b7054d4.jpg?1783913151"
"khm-23","Foretell","Card","","","","(After you foretell a card, you can place the exiled card here. You may cast it on a later turn for its foretell cost.)","https://cards.scryfall.io/normal/front/f/b/fb02637f-1385-4d3d-8dc0-de513db7633a.jpg?1783928074","","https://cards.scryfall.io/normal/front/2/0/207b3d62-2541-4a51-8152-3c54218ab6f7.jpg?1783906140"
"fin-34","Moogle","Token Creature — Moogle","1","2","W","Lifelink","https://cards.scryfall.io/normal/front/2/0/20a709d5-4be5-487b-bfba-4b1821f2ebd3.jpg?1783906125","","https://cards.scryfall.io/normal/front/2/9/295b78dc-b26d-4e92-8f75-916566c4db14.jpg?1783906134"
"dmu-7","Insect","Token Creature — Insect","1","1","B","Flying","https://cards.scryfall.io/normal/front/c/4/c41933b2-a91f-4c43-8734-08fc3a392ac2.jpg?1783921130","","https://cards.scryfall.io/normal/front/2/1/2172a126-2ea6-4b5c-84c2-7879c1982a3a.jpg?1783905793"
"mkm-13","Voja Fenstalker","Token Legendary Creature — Wolf","5","5","GW","Trample","https://cards.scryfall.io/normal/front/2/1/2175200f-3ed4-4b39-ac76-a7d25967aa8a.jpg?1783912604","",""
"40k-18","Tyranid","Token Creature — Tyranid","5","5","G","","https://cards.scryfall.io/normal/front/2/1/21afb029-9aef-4e6e-a646-3343605b4bb7.jpg?1783920658","",""
"c14-25","Treefolk","Token Creature — Treefolk","*","*","G","","https://cards.scryfall.io/normal/front/2/a/2a3f0d52-34cd-4095-bfa0-bbf9562a8146.jpg?1783938794","","https://cards.scryfall.io/normal/front/b/f/bf661b43-53eb-4e51-8152-420f6d8c925f.jpg?1783916059|https://cards.scryfall.io/normal/front/4/0/404162db-c98d-4777-9142-c50c8041d912.jpg?1783923166|https://cards.scryfall.io/normal/front/2/1/21d86b5f-4c85-443a-8d56-d0922112c116.jpg?1783936169"
"40k-17","Tyranid","Token Creature — Tyranid","1","1","G","","https://cards.scryfall.io/normal/front/2/1/21e0620b-0498-407f-a609-79c7bc393e76.jpg?1783920660","",""
"f17-11","Dinosaur // Treasure","Token Creature — Dinosaur // Token Artifact — Treasure","","","","","https://cards.scryfall.io/normal/front/2/1/21f5880d-6272-4ba8-bdf8-f9a7e54a3336.jpg?1783936801","https://cards.scryfall.io/normal/back/2/1/21f5880d-6272-4ba8-bdf8-f9a7e54a3336.jpg?1783936801",""
"mom-9","Elemental","Token Creature — Elemental","1","1","RU","","https://cards.scryfall.io/normal/front/2/8/28a7a9b0-d823-4b34-829f-ade81fc141e0.jpg?1783916668","","https://cards.scryfall.io/normal/front/2/2/222b8394-20e7-4808-8eec-cb048f548055.jpg?1783903569"
"blb-4","Wall","Token Creature — Wall","0","4","W","Defender","https://cards.scryfall.io/normal/front/2/2/229a41de-91dd-4696-bfc1-10d702787c3e.jpg?1783909772","",""
"mkm-19","Thopter","Token Artifact Creature — Thopter","0","0","","Flying","https://cards.scryfall.io/normal/front/2/2/22ad97f4-cc41-493c-9848-c06f3cf778c7.jpg?1783912603","",""
"clb-4","Rabbit","Token Creature — Rabbit","1","1","W","","https://cards.scryfall.io/normal/front/2/2/22ca55e0-d269-4178-bc90-920a12066e4f.jpg?1783922327","","https://cards.scryfall.io/normal/front/6/3/63ae4f9c-ad6e-4d6a-89f1-653916bf5373.jpg?1783908592|https://cards.scryfall.io/normal/front/8/1/81de52ef-7515-4958-abea-fb8ebdcef93c.jpg?1783909772"
"snc-11","Rhino Warrior","Token Creature — Rhino Warrior","4","4","G","","https://cards.scryfall.io/normal/front/2/3/230419f9-a9f7-441d-bad7-0ed867326aa1.jpg?1783922959","","https://cards.scryfall.io/normal/front/8/f/8f4188d4-a371-49be-ad33-ad87801ba99d.jpg?1783904331|https://cards.scryfall.io/normal/front/e/e/eec70281-7bdf-46b8-903e-a8a46b7d47bf.jpg?1783912614"
"moc-25","Gremlin","Token Artifact Creature — Gremlin","0","0","R","","https://cards.scryfall.io/normal/front/2/3/23854999-2691-491c-aa7d-81f269e23b4e.jpg?1783916647","",""
"mkm-21","A Mysterious Creature","Creature","2","2","","You can cover a face-down creature with this reminder card. A face-down creature that was cloaked or cast with disguise has ward {2}. (Whenever that creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)","https://cards.scryfall.io/normal/front/2/4/241b3b6d-a25f-4a43-b5d6-1d1079e7e498.jpg?1783912601","","https://cards.scryfall.io/normal/front/c/7/c76a6163-6fd9-4cdf-9b14-07f75c2f0fa1.jpg?1783910885"
"akh-19","Insect","Token Creature — Insect","1","1","B","","https://cards.scryfall.io/normal/front/2/4/242c381e-df58-4365-a68c-add1127a83cc.jpg?1783936411","",""
"dmu-26","Jaya, Fiery Negotiator Emblem","Emblem","","","","Whenever you cast a red instant or sorcery spell, copy it twice. You may choose new targets for the copies.","https://cards.scryfall.io/normal/front/2/4/243a5830-d7a0-46c9-98c0-4d1dfc3ebc8c.jpg?1783921122","",""
"tdm-14","Elephant","Token Creature — Elephant","5","5","G","","https://cards.scryfall.io/normal/front/2/4/243bcfa9-0310-4d68-9864-df46069906fa.jpg?1783906782","",""
"war-1","Spirit","Token Creature — Spirit","2","2","","","https://cards.scryfall.io/normal/front/2/4/243d7514-35a9-446b-be0d-a5b6b4001291.jpg?1783933354","","https://cards.scryfall.io/normal/front/3/d/3df8b9f6-f500-4bd5-b53e-c457c6cf0052.jpg?1783911127|https://cards.scryfall.io/normal/front/5/7/570a8272-7ca1-47db-834b-82f603d1417a.jpg?1783915239"
"mbs-4","Horror","Token Artifact Creature — Horror","*","*","","","https://cards.scryfall.io/normal/front/5/a/5a4c5954-da2b-498a-9e86-eb4d6dc95cb8.jpg?1783941355","","https://cards.scryfall.io/normal/front/7/d/7db68985-a1d5-4bd5-bfc6-c7208689d7df.jpg?1783928586|https://cards.scryfall.io/normal/front/6/1/6188c0f0-0346-46d4-8a45-ae2749bf246f.jpg?1783932826|https://cards.scryfall.io/normal/front/a/e/ae98a532-2e83-46bc-b391-cc0ab20ea0da.jpg?1783934349|https://cards.scryfall.io/normal/front/2/4/248ae300-40cc-4e6f-8fa6-2bd6ab85fee6.jpg?1783937009"
"who-48","Alien Salamander","Token Creature — Alien Salamander","2","2","G","Islandwalk","https://cards.scryfall.io/normal/front/2/4/248f247c-edb7-438a-b004-be3d4fcd3d3f.jpg?1783914701","","https://cards.scryfall.io/normal/front/d/b/db45133d-ce37-42b4-b068-fbcc8be0e907.jpg?1783914715"
"m11-6","Ooze","Token Creature — Ooze","1","1","G","","https://cards.scryfall.io/normal/front/2/4/24edd312-ef8e-48a0-8532-13e072daa00f.jpg?1783941779","","https://cards.scryfall.io/normal/front/2/6/26e205aa-6d29-4067-8b20-f3da72511b21.jpg?1783923169|https://cards.scryfall.io/normal/front/a/b/ab430ac0-6fbc-4361-8adc-0c13b399310f.jpg?1783936799"
"msc-31","Vibranium","Token Artifact — Vibranium","","","","Indestructible {T}: Add {C}. This mana can't be spent to cast a nonartifact spell.","https://cards.scryfall.io/normal/front/2/5/252ff4c7-758e-4ceb-aed1-ef15a94e245e.jpg?1783902805","","https://cards.scryfall.io/normal/front/7/f/7f9e9b3a-c515-449a-95da-ee3f5175b74f.jpg?1783902811"
"m15-11","Treefolk Warrior","Token Creature — Treefolk Warrior","*","*","G","This creature's power and toughness are each equal to the number of Forests you control.","https://cards.scryfall.io/normal/front/2/5/2569593a-d2f2-414c-9e61-2c34e8a5832d.jpg?1783939140","",""
"trk-1","Human","Token Creature — Human","0","1","W","Permanents can't phase in.","https://cards.scryfall.io/normal/front/2/5/25b0644d-4934-4495-9b6e-c31d1d10c298.jpg?1784177188","",""
"c21-15","Fungus Beast","Token Creature — Fungus Beast","4","4","G","Trample","https://cards.scryfall.io/normal/front/b/f/bfaa2850-3846-4c6a-8e08-937645db3752.jpg?1783927199","","https://cards.scryfall.io/normal/front/2/6/2646dda1-05f0-49e4-b610-19205784b3b0.jpg?1783903570"
"eve-4","Spirit","Token Creature — Spirit","1","1","BW","Flying","https://cards.scryfall.io/normal/front/c/4/c48d8e99-a530-4eec-a938-254c98073975.jpg?1783942653","","https://cards.scryfall.io/normal/front/e/f/ef77c8eb-aa24-46d5-8036-6651c7602383.jpg?1783911111|https://cards.scryfall.io/normal/front/f/4/f4588570-bde4-4c2f-8469-81a3e15fb57b.jpg?1783912607|https://cards.scryfall.io/normal/front/4/8/48ed5471-ab04-4178-b72d-ce3fae12758c.jpg?1783913150|https://cards.scryfall.io/normal/front/2/6/265d196a-eaf5-42b0-aa76-f30a75a74e3a.jpg?1783915246"
"mid-12","Treefolk","Token Creature — Treefolk","*","*","G","Reach This creature's power and toughness are each equal to the number of lands you control.","https://cards.scryfall.io/normal/front/9/4/94e4345b-61b1-4026-a01c-c9f2036c5c8a.jpg?1783925221","","https://cards.scryfall.io/normal/front/2/6/26981595-edf3-4f22-b2f0-fe0052408f8c.jpg?1783907966|https://cards.scryfall.io/normal/front/e/2/e2d7531f-93b5-4601-8337-b0f3ade3a890.jpg?1783909271"
"ths-6","Harpy","Token Creature — Harpy","1","1","B","Flying","https://cards.scryfall.io/normal/front/2/6/26b24bbe-f5bc-44d3-b716-6612d39b07bc.jpg?1783939700","",""
"fdn-13","Scion of the Deep","Token Legendary Creature — Octopus","8","8","U","","https://cards.scryfall.io/normal/front/2/6/26c478f7-b426-4055-8d06-e5782226c826.jpg?1783908590","",""
"ptdmu-2","Angel","Token Creature — Angel","*","*","W","","https://cards.scryfall.io/normal/front/2/7/2709c1bc-c5bd-42b8-9157-cb6e798d99be.jpg?1783921119","",""
"cns-8","Construct","Token Artifact Creature — Construct","1","1","","Defender","https://cards.scryfall.io/normal/front/5/f/5f30e5e6-e9df-4ae2-9e40-ad2fee58fc29.jpg?1783939332","","https://cards.scryfall.io/normal/front/2/7/277c8c56-11a6-4aff-aaee-b9572cc7c6ef.jpg?1783934210|https://cards.scryfall.io/normal/front/7/c/7c82af53-2de8-4cd6-84bf-fb39d2693de2.jpg?1783937274"
"ddc-3","Thrull","Token Creature — Thrull","0","1","B","","https://cards.scryfall.io/normal/front/2/7/2795320c-57fc-4140-b306-a92237390353.jpg?1783942443","","https://cards.scryfall.io/normal/front/b/9/b9f3042b-784c-4006-9bf1-60a323e60c5c.jpg?1783928591|https://cards.scryfall.io/normal/front/9/1/919327c4-70ac-4606-b5b4-f1cb6c230cee.jpg?1783938729"
"bro-8","Soldier","Token Artifact Creature — Soldier","1","1","","","https://cards.scryfall.io/normal/front/3/7/37da5b54-ec55-46e3-9f0b-565cbbe1ac7a.jpg?1783919907","","https://cards.scryfall.io/normal/front/a/3/a35d32fd-8dd5-41eb-a75f-3c9bc45b23bb.jpg?1783906791|https://cards.scryfall.io/normal/front/2/7/27ba03b0-feac-4d9c-9877-59c5fe18b230.jpg?1783911672|https://cards.scryfall.io/normal/front/8/3/83981313-ff55-4030-ac82-d6a3087cf675.jpg?1783919908"
"ugl-93","Sheep","Token Creature — Sheep","2","2","G","","https://cards.scryfall.io/normal/front/2/8/281d2c14-2343-44c9-a589-7f4da37978a2.jpg?1783946413","",""
"gk1-11","Voja // Saproling","Token Legendary Creature — Wolf // Token Creature — Saproling","","","","","https://cards.scryfall.io/normal/front/2/8/2879010f-b752-4808-8531-d24e612de0d9.jpg?1783934008","https://cards.scryfall.io/normal/back/2/8/2879010f-b752-4808-8531-d24e612de0d9.jpg?1783934008",""
"brc-9","Mishra's Warform","Token Artifact Creature — Construct","4","4","","(This token has the abilities and other types of the copied artifact.)","https://cards.scryfall.io/normal/front/2/8/287ccbc9-2ffa-4fb3-97d8-2bd469c9411a.jpg?1783919915","",""
"znr-2","Cat","Token Creature — Cat","1","1","W","","https://cards.scryfall.io/normal/front/5/f/5f458f39-27b6-4121-bda9-1a0d1b42f5fb.jpg?1783929500","","https://cards.scryfall.io/normal/front/2/8/2885d54c-9fb2-4f01-8937-54f8ac1ce5bc.jpg?1783908593|https://cards.scryfall.io/normal/front/7/4/74bacab2-a4c6-4ba5-a208-6bd09ae4cf9f.jpg?1783911119"
"hou-9","Sunscourge Champion","Token Creature — Zombie Human Wizard","4","4","B","When Sunscourge Champion enters the battlefield, you gain life equal to its power.","https://cards.scryfall.io/normal/front/2/8/289a9593-151e-47d0-b0de-5eb9f061515a.jpg?1783936066","",""
"afr-16","Ellywick Tumblestrum Emblem","Emblem — Ellywick","","","","Creatures you control have trample and haste and get +2/+2 for each differently named dungeon you've completed.","https://cards.scryfall.io/normal/front/2/8/289bd243-8754-49f8-a4f9-0be477c84ee1.jpg?1783926341","",""
"who-10","Fish","Token Creature — Fish","1","1","U","","https://cards.scryfall.io/normal/front/2/9/297fc694-08f6-4477-b898-60ec641a0757.jpg?1783914718","","https://cards.scryfall.io/normal/front/c/5/c5a8b2c9-c933-4b91-afc0-b211145a348e.jpg?1783903469|https://cards.scryfall.io/normal/front/4/4/44057462-40b7-4709-afac-2ce03d53d525.jpg?1783908592|https://cards.scryfall.io/normal/front/d/e/de0d6700-49f0-4233-97ba-cef7821c30ed.jpg?1783909771|https://cards.scryfall.io/normal/front/7/7/779b2dbe-70d9-4690-b05e-e828197f3afa.jpg?1783914705"
"akh-21","Beast","Token Creature — Beast","4","2","G","","https://cards.scryfall.io/normal/front/2/9/29b7ecd1-c70e-467c-a9ea-99c2668c3405.jpg?1783936411","",""
